"time","Corrente da bateria (mA)","Tensão da bateria (V)","Energia (Wh)"
2026-01-08 00:41:25,-44.2,4.58,-1.30
2026-01-08 00:41:25,-44.2,4.58,-1.30
2026-01-08 00:41:25,-44.2,4.58,-1.30
2026-01-08 00:41:52,-46.3,4.64,-1.30
2026-01-08 00:41:52,-46.3,4.64,-1.30
2026-01-08 00:41:52,-46.3,4.64,-1.30
2026-01-08 00:42:18,-50.2,4.54,-1.30
2026-01-08 00:42:18,-50.2,4.54,-1.30
2026-01-08 00:42:18,-50.2,4.54,-1.30
2026-01-08 00:42:44,-49.1,4.54,-1.30
2026-01-08 00:42:44,-49.1,4.54,-1.30
2026-01-08 00:42:44,-49.1,4.54,-1.30
2026-01-08 00:43:10,-49.8,4.54,-1.30
2026-01-08 00:43:10,-49.8,4.54,-1.30
2026-01-08 00:43:10,-49.8,4.54,-1.30
2026-01-08 00:43:36,-49.7,4.53,-1.31
2026-01-08 00:43:36,-49.7,4.53,-1.31
2026-01-08 00:43:36,-49.7,4.53,-1.31
2026-01-08 00:44:02,-48.4,4.55,-1.31
2026-01-08 00:44:02,-48.4,4.55,-1.31
2026-01-08 00:44:02,-48.4,4.55,-1.31
2026-01-08 00:44:28,-48.6,4.55,-1.31
2026-01-08 00:44:28,-48.6,4.55,-1.31
2026-01-08 00:44:28,-48.6,4.55,-1.31
2026-01-08 00:44:55,-47.7,4.56,-1.31
2026-01-08 00:44:55,-47.7,4.56,-1.31
2026-01-08 00:45:21,-47.9,4.57,-1.31
2026-01-08 00:45:21,-47.9,4.57,-1.31
2026-01-08 00:45:21,-47.9,4.57,-1.31
2026-01-08 00:45:47,-47.3,4.57,-1.31
2026-01-08 00:45:47,-47.3,4.57,-1.31
2026-01-08 00:45:47,-47.3,4.57,-1.31
2026-01-08 00:46:13,-45.3,4.57,-1.31
2026-01-08 00:46:13,-45.3,4.57,-1.31
2026-01-08 00:46:13,-45.3,4.57,-1.31
2026-01-08 00:46:38,-47.3,4.57,-1.31
2026-01-08 00:46:38,-47.3,4.57,-1.31
2026-01-08 00:46:38,-47.3,4.57,-1.31
2026-01-08 00:47:04,-46.2,4.58,-1.32
2026-01-08 00:47:04,-46.2,4.58,-1.32
2026-01-08 00:47:04,-46.2,4.58,-1.32
2026-01-08 00:47:30,-36.7,4.64,-1.32
2026-01-08 00:47:30,-36.7,4.64,-1.32
2026-01-08 00:47:30,-36.7,4.64,-1.32
2026-01-08 00:47:57,-36.9,4.66,-1.32
2026-01-08 00:47:57,-36.9,4.66,-1.32
2026-01-08 00:48:23,-37.4,4.66,-1.32
2026-01-08 00:48:23,-37.4,4.66,-1.32
2026-01-08 00:48:23,-37.4,4.66,-1.32
2026-01-08 00:48:49,-36,4.65,-1.32
2026-01-08 00:48:49,-36,4.65,-1.32
2026-01-08 00:48:49,-36,4.65,-1.32
2026-01-08 00:49:15,-37.3,4.65,-1.32
2026-01-08 00:49:15,-37.3,4.65,-1.32
2026-01-08 00:49:15,-37.3,4.65,-1.32
2026-01-08 00:49:41,-36.8,4.66,-1.32
2026-01-08 00:49:41,-36.8,4.66,-1.32
2026-01-08 00:49:41,-36.8,4.66,-1.32
2026-01-08 00:50:07,-36.1,4.65,-1.32
2026-01-08 00:50:07,-36.1,4.65,-1.32
2026-01-08 00:50:07,-36.1,4.65,-1.32
2026-01-08 00:50:33,-38.6,4.64,-1.32
2026-01-08 00:50:33,-38.6,4.64,-1.32
2026-01-08 00:50:33,-38.6,4.64,-1.32
2026-01-08 00:51:00,-39,4.62,-1.32
2026-01-08 00:51:00,-39,4.62,-1.32
2026-01-08 00:51:00,-39,4.62,-1.32
2026-01-08 00:51:26,-37.1,4.65,-1.32
2026-01-08 00:51:26,-37.1,4.65,-1.32
2026-01-08 00:51:26,-37.1,4.65,-1.32
2026-01-08 00:51:52,-38.8,4.63,-1.33
2026-01-08 00:51:52,-38.8,4.63,-1.33
2026-01-08 00:51:52,-38.8,4.63,-1.33
2026-01-08 00:52:18,-37.7,4.64,-1.33
2026-01-08 00:52:18,-37.7,4.64,-1.33
2026-01-08 00:52:18,-37.7,4.64,-1.33
2026-01-08 00:52:44,-37.6,4.64,-1.33
2026-01-08 00:52:44,-37.6,4.64,-1.33
2026-01-08 00:53:10,-38.7,4.62,-1.33
2026-01-08 00:53:10,-38.7,4.62,-1.33
2026-01-08 00:53:10,-38.7,4.62,-1.33
2026-01-08 00:53:36,-37.9,4.64,-1.33
2026-01-08 00:54:03,-35.7,4.66,-1.33
2026-01-08 00:54:03,-35.7,4.66,-1.33
2026-01-08 00:54:03,-35.7,4.66,-1.33
2026-01-08 00:54:29,-38.2,4.63,-1.33
2026-01-08 00:54:29,-38.2,4.63,-1.33
2026-01-08 00:54:29,-38.2,4.63,-1.33
2026-01-08 00:54:55,-39.9,4.62,-1.33
2026-01-08 00:54:55,-39.9,4.62,-1.33
2026-01-08 00:54:55,-39.9,4.62,-1.33
2026-01-08 00:55:21,-37.6,4.64,-1.33
2026-01-08 00:55:21,-37.6,4.64,-1.33
2026-01-08 00:55:21,-37.6,4.64,-1.33
2026-01-08 00:55:47,-38.5,4.62,-1.33
2026-01-08 00:55:47,-38.5,4.62,-1.33
2026-01-08 00:55:47,-38.5,4.62,-1.33
2026-01-08 00:56:13,-38.3,4.64,-1.34
2026-01-08 00:56:13,-38.3,4.64,-1.34
2026-01-08 00:56:13,-38.3,4.64,-1.34
2026-01-08 00:56:39,-36.7,4.66,-1.34
2026-01-08 00:56:39,-36.7,4.66,-1.34
2026-01-08 00:57:06,-37.8,4.64,-1.34
2026-01-08 00:57:06,-37.8,4.64,-1.34
2026-01-08 00:57:32,-37.3,4.65,-1.34
2026-01-08 00:57:32,-37.3,4.65,-1.34
2026-01-08 00:57:58,-38.9,4.64,-1.34
2026-01-08 00:57:58,-38.9,4.64,-1.34
2026-01-08 00:57:58,-38.9,4.64,-1.34
2026-01-08 00:58:24,-36.9,4.64,-1.34
2026-01-08 00:58:24,-36.9,4.64,-1.34
2026-01-08 00:58:24,-36.9,4.64,-1.34
2026-01-08 00:58:50,-40.3,4.61,-1.34
2026-01-08 00:58:50,-40.3,4.61,-1.34
2026-01-08 00:58:50,-40.3,4.61,-1.34
2026-01-08 00:59:16,-38.2,4.64,-1.34
2026-01-08 00:59:16,-38.2,4.64,-1.34
2026-01-08 00:59:16,-38.2,4.64,-1.34
2026-01-08 00:59:43,-38.3,4.63,-1.34
2026-01-08 00:59:43,-38.3,4.63,-1.34
2026-01-08 00:59:43,-38.3,4.63,-1.34
2026-01-08 01:00:09,-37.2,4.64,-1.34
2026-01-08 01:00:09,-37.2,4.64,-1.34
2026-01-08 01:00:35,-39.3,4.62,-1.35
2026-01-08 01:00:35,-39.3,4.62,-1.35
2026-01-08 01:00:35,-39.3,4.62,-1.35
2026-01-08 01:01:01,-37.7,4.64,-1.35
2026-01-08 01:01:01,-37.7,4.64,-1.35
2026-01-08 01:01:01,-37.7,4.64,-1.35
2026-01-08 01:01:27,-37.2,4.64,-1.35
2026-01-08 01:01:27,-37.2,4.64,-1.35
2026-01-08 01:01:27,-37.2,4.64,-1.35
2026-01-08 01:01:53,-38.4,4.64,-1.35
2026-01-08 01:01:53,-38.4,4.64,-1.35
2026-01-08 01:01:53,-38.4,4.64,-1.35
2026-01-08 01:02:19,-37.1,4.62,-1.35
2026-01-08 01:02:19,-37.1,4.62,-1.35
2026-01-08 01:02:19,-37.1,4.62,-1.35
2026-01-08 01:02:46,-40.4,4.62,-1.35
2026-01-08 01:02:46,-40.4,4.62,-1.35
2026-01-08 01:02:46,-40.4,4.62,-1.35
2026-01-08 01:03:12,-39.1,4.62,-1.35
2026-01-08 01:03:12,-39.1,4.62,-1.35
2026-01-08 01:03:12,-39.1,4.62,-1.35
2026-01-08 01:03:38,-43.2,4.59,-1.35
2026-01-08 01:03:38,-43.2,4.59,-1.35
2026-01-08 01:03:38,-43.2,4.59,-1.35
2026-01-08 01:04:04,-46.2,4.56,-1.35
2026-01-08 01:04:04,-46.2,4.56,-1.35
2026-01-08 01:04:04,-46.2,4.56,-1.35
2026-01-08 01:04:30,-37.4,4.63,-1.35
2026-01-08 01:04:30,-37.4,4.63,-1.35
2026-01-08 01:04:30,-37.4,4.63,-1.35
2026-01-08 01:04:56,-37.6,4.63,-1.36
2026-01-08 01:04:56,-37.6,4.63,-1.36
2026-01-08 01:05:22,-37.3,4.65,-1.36
2026-01-08 01:05:22,-37.3,4.65,-1.36
2026-01-08 01:05:22,-37.3,4.65,-1.36
2026-01-08 01:05:49,-39.5,4.64,-1.36
2026-01-08 01:05:49,-39.5,4.64,-1.36
2026-01-08 01:05:49,-39.5,4.64,-1.36
2026-01-08 01:06:15,-37.9,4.64,-1.36
2026-01-08 01:06:15,-37.9,4.64,-1.36
2026-01-08 01:06:41,-38.4,4.62,-1.36
2026-01-08 01:06:41,-38.4,4.62,-1.36
2026-01-08 01:06:41,-38.4,4.62,-1.36
2026-01-08 01:07:07,-46.7,4.58,-1.36
2026-01-08 01:07:07,-46.7,4.58,-1.36
2026-01-08 01:07:07,-46.7,4.58,-1.36
2026-01-08 01:07:33,-39.1,4.64,-1.36
2026-01-08 01:07:33,-39.1,4.64,-1.36
2026-01-08 01:07:33,-39.1,4.64,-1.36
2026-01-08 01:07:59,-40.2,4.62,-1.36
2026-01-08 01:07:59,-40.2,4.62,-1.36
2026-01-08 01:08:25,-40.8,4.62,-1.36
2026-01-08 01:08:25,-40.8,4.62,-1.36
2026-01-08 01:08:25,-40.8,4.62,-1.36
2026-01-08 01:08:52,-39.6,4.62,-1.36
2026-01-08 01:08:52,-39.6,4.62,-1.36
2026-01-08 01:08:52,-39.6,4.62,-1.36
2026-01-08 01:09:18,-40.9,4.61,-1.37
2026-01-08 01:09:18,-40.9,4.61,-1.37
2026-01-08 01:09:18,-40.9,4.61,-1.37
2026-01-08 01:09:44,-40.4,4.63,-1.37
2026-01-08 01:09:44,-40.4,4.63,-1.37
2026-01-08 01:09:44,-40.4,4.63,-1.37
2026-01-08 01:10:10,-39.2,4.63,-1.37
2026-01-08 01:10:10,-39.2,4.63,-1.37
2026-01-08 01:10:10,-39.2,4.63,-1.37
2026-01-08 01:10:36,-39.3,4.62,-1.37
2026-01-08 01:10:36,-39.3,4.62,-1.37
2026-01-08 01:10:36,-39.3,4.62,-1.37
2026-01-08 01:11:02,-41.8,4.61,-1.37
2026-01-08 01:11:02,-41.8,4.61,-1.37
2026-01-08 01:11:02,-41.8,4.61,-1.37
2026-01-08 01:11:29,-40.2,4.60,-1.37
2026-01-08 01:11:29,-40.2,4.60,-1.37
2026-01-08 01:11:29,-40.2,4.60,-1.37
2026-01-08 01:11:55,-43.4,4.58,-1.37
2026-01-08 01:11:55,-43.4,4.58,-1.37
2026-01-08 01:11:55,-43.4,4.58,-1.37
2026-01-08 01:12:21,-36.5,4.65,-1.37
2026-01-08 01:12:21,-36.5,4.65,-1.37
2026-01-08 01:12:21,-36.5,4.65,-1.37
2026-01-08 01:12:47,-38.2,4.64,-1.37
2026-01-08 01:12:47,-38.2,4.64,-1.37
2026-01-08 01:12:47,-38.2,4.64,-1.37
2026-01-08 01:13:13,-40.3,4.62,-1.38
2026-01-08 01:13:13,-40.3,4.62,-1.38
2026-01-08 01:13:13,-40.3,4.62,-1.38
2026-01-08 01:13:39,-37.9,4.64,-1.38
2026-01-08 01:13:39,-37.9,4.64,-1.38
2026-01-08 01:13:39,-37.9,4.64,-1.38
2026-01-08 01:14:05,-41.5,4.60,-1.38
2026-01-08 01:14:05,-41.5,4.60,-1.38
2026-01-08 01:14:05,-41.5,4.60,-1.38
2026-01-08 01:14:32,-41.4,4.62,-1.38
2026-01-08 01:14:32,-41.4,4.62,-1.38
2026-01-08 01:14:57,-41.8,4.61,-1.38
2026-01-08 01:14:57,-41.8,4.61,-1.38
2026-01-08 01:14:57,-41.8,4.61,-1.38
2026-01-08 01:15:23,-41.5,4.60,-1.38
2026-01-08 01:15:23,-41.5,4.60,-1.38
2026-01-08 01:15:23,-41.5,4.60,-1.38
2026-01-08 01:15:49,-41.9,4.60,-1.38
2026-01-08 01:15:49,-41.9,4.60,-1.38
2026-01-08 01:15:49,-41.9,4.60,-1.38
2026-01-08 01:16:15,-42.3,4.60,-1.38
2026-01-08 01:16:15,-42.3,4.60,-1.38
2026-01-08 01:16:15,-42.3,4.60,-1.38
2026-01-08 01:16:41,-41.9,4.61,-1.38
2026-01-08 01:16:41,-41.9,4.61,-1.38
2026-01-08 01:16:41,-41.9,4.61,-1.38
2026-01-08 01:17:07,-44,4.58,-1.38
2026-01-08 01:17:07,-44,4.58,-1.38
2026-01-08 01:17:07,-44,4.58,-1.38
2026-01-08 01:17:40,-44.9,4.58,-1.39
2026-01-08 01:17:40,-44.9,4.58,-1.39
2026-01-08 01:18:06,-43.6,4.58,-1.39
2026-01-08 01:18:06,-43.6,4.58,-1.39
2026-01-08 01:18:06,-43.6,4.58,-1.39
2026-01-08 01:18:31,-42,4.60,-1.39
2026-01-08 01:18:57,-39.2,4.60,-1.39
2026-01-08 01:18:58,-39.2,4.60,-1.39
2026-01-08 01:19:24,-39.9,4.63,-1.39
2026-01-08 01:19:24,-39.9,4.63,-1.39
2026-01-08 01:19:50,-40.2,4.62,-1.39
2026-01-08 01:19:50,-40.2,4.62,-1.39
2026-01-08 01:19:50,-40.2,4.62,-1.39
2026-01-08 01:20:16,-44.5,4.58,-1.39
2026-01-08 01:20:16,-44.5,4.58,-1.39
2026-01-08 01:20:16,-44.5,4.58,-1.39
2026-01-08 01:20:42,-35.6,4.65,-1.39
2026-01-08 01:20:42,-35.6,4.65,-1.39
2026-01-08 01:20:42,-35.6,4.65,-1.39
2026-01-08 01:21:08,-43.5,4.58,-1.39
2026-01-08 01:21:08,-43.5,4.58,-1.39
2026-01-08 01:21:08,-43.5,4.58,-1.39
2026-01-08 01:21:34,-43.9,4.58,-1.40
2026-01-08 01:21:34,-43.9,4.58,-1.40
2026-01-08 01:21:34,-43.9,4.58,-1.40
2026-01-08 01:22:01,-43.9,4.60,-1.40
2026-01-08 01:22:01,-43.9,4.60,-1.40
2026-01-08 01:22:01,-43.9,4.60,-1.40
2026-01-08 01:22:27,-44.9,4.59,-1.40
2026-01-08 01:22:27,-44.9,4.59,-1.40
2026-01-08 01:22:27,-44.9,4.59,-1.40
2026-01-08 01:22:53,-40.7,4.61,-1.40
2026-01-08 01:22:53,-40.7,4.61,-1.40
2026-01-08 01:22:53,-40.7,4.61,-1.40
2026-01-08 01:23:19,-44.5,4.58,-1.40
2026-01-08 01:23:19,-44.5,4.58,-1.40
2026-01-08 01:23:19,-44.5,4.58,-1.40
2026-01-08 01:23:45,-42.6,4.60,-1.40
2026-01-08 01:23:45,-42.6,4.60,-1.40
2026-01-08 01:23:45,-42.6,4.60,-1.40
2026-01-08 01:24:11,-43.4,4.60,-1.40
2026-01-08 01:24:11,-43.4,4.60,-1.40
2026-01-08 01:24:11,-43.4,4.60,-1.40
2026-01-08 01:24:37,-42.7,4.62,-1.40
2026-01-08 01:24:37,-42.7,4.62,-1.40
2026-01-08 01:24:37,-42.7,4.62,-1.40
2026-01-08 01:25:04,-45.2,4.58,-1.40
2026-01-08 01:25:04,-45.2,4.58,-1.40
2026-01-08 01:25:04,-45.2,4.58,-1.40
2026-01-08 01:25:30,-43.9,4.59,-1.41
2026-01-08 01:25:30,-43.9,4.59,-1.41
2026-01-08 01:25:56,-44.3,4.58,-1.41
2026-01-08 01:25:56,-44.3,4.58,-1.41
2026-01-08 01:26:22,-45.2,4.59,-1.41
2026-01-08 01:26:22,-45.2,4.59,-1.41
2026-01-08 01:26:22,-45.2,4.59,-1.41
2026-01-08 01:26:48,-40.8,4.62,-1.41
2026-01-08 01:26:48,-40.8,4.62,-1.41
2026-01-08 01:26:48,-40.8,4.62,-1.41
2026-01-08 01:27:14,-37.5,4.64,-1.41
2026-01-08 01:27:14,-37.5,4.64,-1.41
2026-01-08 01:27:14,-37.5,4.64,-1.41
2026-01-08 01:27:40,-41,4.62,-1.41
2026-01-08 01:27:40,-41,4.62,-1.41
2026-01-08 01:27:40,-41,4.62,-1.41
2026-01-08 01:28:07,-37.4,4.63,-1.41
2026-01-08 01:28:07,-37.4,4.63,-1.41
2026-01-08 01:28:07,-37.4,4.63,-1.41
2026-01-08 01:28:33,-37.9,4.64,-1.41
2026-01-08 01:28:33,-37.9,4.64,-1.41
2026-01-08 01:28:33,-37.9,4.64,-1.41
2026-01-08 01:28:59,-37.3,4.64,-1.41
2026-01-08 01:28:59,-37.3,4.64,-1.41
2026-01-08 01:29:25,-34.8,4.66,-1.41
2026-01-08 01:29:25,-34.8,4.66,-1.41
2026-01-08 01:29:25,-34.8,4.66,-1.41
2026-01-08 01:29:51,-35.6,4.66,-1.42
2026-01-08 01:29:51,-35.6,4.66,-1.42
2026-01-08 01:29:51,-35.6,4.66,-1.42
2026-01-08 01:30:17,-37,4.65,-1.42
2026-01-08 01:30:17,-37,4.65,-1.42
2026-01-08 01:30:17,-37,4.65,-1.42
2026-01-08 01:30:43,-34.6,4.66,-1.42
2026-01-08 01:30:43,-34.6,4.66,-1.42
2026-01-08 01:30:43,-34.6,4.66,-1.42
2026-01-08 01:31:10,-35.1,4.68,-1.42
2026-01-08 01:31:10,-35.1,4.68,-1.42
2026-01-08 01:31:10,-35.1,4.68,-1.42
2026-01-08 01:31:36,-38,4.63,-1.42
2026-01-08 01:31:36,-38,4.63,-1.42
2026-01-08 01:31:36,-38,4.63,-1.42
2026-01-08 01:32:02,-33.7,4.67,-1.42
2026-01-08 01:32:02,-33.7,4.67,-1.42
2026-01-08 01:32:02,-33.7,4.67,-1.42
2026-01-08 01:32:28,-35.6,4.64,-1.42
2026-01-08 01:32:28,-35.6,4.64,-1.42
2026-01-08 01:32:28,-35.6,4.64,-1.42
2026-01-08 01:32:54,-37,4.63,-1.42
2026-01-08 01:32:54,-37,4.63,-1.42
2026-01-08 01:33:20,-36.1,4.66,-1.42
2026-01-08 01:33:20,-36.1,4.66,-1.42
2026-01-08 01:33:20,-36.1,4.66,-1.42
2026-01-08 01:33:47,-47.7,4.56,-1.42
2026-01-08 01:33:47,-47.7,4.56,-1.42
2026-01-08 01:34:13,-48.2,4.56,-1.43
2026-01-08 01:34:13,-48.2,4.56,-1.43
2026-01-08 01:34:39,-46.6,4.56,-1.43
2026-01-08 01:34:39,-46.6,4.56,-1.43
2026-01-08 01:34:39,-46.6,4.56,-1.43
2026-01-08 01:35:05,-47.7,4.56,-1.43
2026-01-08 01:35:05,-47.7,4.56,-1.43
2026-01-08 01:35:05,-47.7,4.56,-1.43
2026-01-08 01:35:31,-47.8,4.55,-1.43
2026-01-08 01:35:31,-47.8,4.55,-1.43
2026-01-08 01:35:58,-36.1,4.66,-1.43
2026-01-08 01:35:58,-36.1,4.66,-1.43
2026-01-08 01:36:23,-41.1,4.62,-1.43
2026-01-08 01:36:23,-41.1,4.62,-1.43
2026-01-08 01:36:23,-41.1,4.62,-1.43
2026-01-08 01:36:50,-40.7,4.62,-1.43
2026-01-08 01:36:50,-40.7,4.62,-1.43
2026-01-08 01:37:16,-37.8,4.64,-1.43
2026-01-08 01:37:16,-37.8,4.64,-1.43
2026-01-08 01:37:16,-37.8,4.64,-1.43
2026-01-08 01:37:42,-39,4.63,-1.43
2026-01-08 01:37:42,-39,4.63,-1.43
2026-01-08 01:37:42,-39,4.63,-1.43
2026-01-08 01:38:08,-38.4,4.64,-1.43
2026-01-08 01:38:08,-38.4,4.64,-1.43
2026-01-08 01:38:34,-38.5,4.64,-1.44
2026-01-08 01:38:34,-38.5,4.64,-1.44
2026-01-08 01:38:34,-38.5,4.64,-1.44
2026-01-08 01:39:00,-40.4,4.61,-1.44
2026-01-08 01:39:00,-40.4,4.61,-1.44
2026-01-08 01:39:26,-38.1,4.64,-1.44
2026-01-08 01:39:26,-38.1,4.64,-1.44
2026-01-08 01:39:26,-38.1,4.64,-1.44
2026-01-08 01:39:53,-38.8,4.64,-1.44
2026-01-08 01:39:53,-38.8,4.64,-1.44
2026-01-08 01:39:53,-38.8,4.64,-1.44
2026-01-08 01:40:19,-36.7,4.66,-1.44
2026-01-08 01:40:19,-36.7,4.66,-1.44
2026-01-08 01:40:45,-39.7,4.63,-1.44
2026-01-08 01:40:45,-39.7,4.63,-1.44
2026-01-08 01:41:11,-37.7,4.62,-1.44
2026-01-08 01:41:11,-37.7,4.62,-1.44
2026-01-08 01:41:37,-36.2,4.64,-1.44
2026-01-08 01:41:37,-36.2,4.64,-1.44
2026-01-08 01:41:37,-36.2,4.64,-1.44
2026-01-08 01:42:03,-39.6,4.62,-1.44
2026-01-08 01:42:03,-39.6,4.62,-1.44
2026-01-08 01:42:03,-39.6,4.62,-1.44
2026-01-08 01:42:29,-39.4,4.62,-1.44
2026-01-08 01:42:29,-39.4,4.62,-1.44
2026-01-08 01:42:29,-39.4,4.62,-1.44
2026-01-08 01:42:56,-37.6,4.65,-1.45
2026-01-08 01:42:56,-37.6,4.65,-1.45
2026-01-08 01:42:56,-37.6,4.65,-1.45
2026-01-08 01:43:22,-37.8,4.65,-1.45
2026-01-08 01:43:22,-37.8,4.65,-1.45
2026-01-08 01:43:22,-37.8,4.65,-1.45
2026-01-08 01:43:48,-42.5,4.61,-1.45
2026-01-08 01:43:48,-42.5,4.61,-1.45
2026-01-08 01:43:48,-42.5,4.61,-1.45
2026-01-08 01:44:14,-44.8,4.59,-1.45
2026-01-08 01:44:14,-44.8,4.59,-1.45
2026-01-08 01:44:40,-45.4,4.57,-1.45
2026-01-08 01:44:40,-45.4,4.57,-1.45
2026-01-08 01:44:40,-45.4,4.57,-1.45
2026-01-08 01:45:06,-44.8,4.58,-1.45
2026-01-08 01:45:06,-44.8,4.58,-1.45
2026-01-08 01:45:06,-44.8,4.58,-1.45
2026-01-08 01:45:31,-45,4.58,-1.45
2026-01-08 01:45:31,-45,4.58,-1.45
2026-01-08 01:45:31,-45,4.58,-1.45
2026-01-08 01:45:58,-45.9,4.57,-1.45
2026-01-08 01:45:58,-45.9,4.57,-1.45
2026-01-08 01:46:24,-45.2,4.58,-1.45
2026-01-08 01:46:24,-45.2,4.58,-1.45
2026-01-08 01:46:24,-45.2,4.58,-1.45
2026-01-08 01:46:50,-46.1,4.56,-1.46
2026-01-08 01:46:50,-46.1,4.56,-1.46
2026-01-08 01:46:50,-46.1,4.56,-1.46
2026-01-08 01:47:16,-44.7,4.58,-1.46
2026-01-08 01:47:16,-44.7,4.58,-1.46
2026-01-08 01:47:42,-42.6,4.59,-1.46
2026-01-08 01:47:42,-42.6,4.59,-1.46
2026-01-08 01:47:42,-42.6,4.59,-1.46
2026-01-08 01:48:08,-48.4,4.54,-1.46
2026-01-08 01:48:08,-48.4,4.54,-1.46
2026-01-08 01:48:08,-48.4,4.54,-1.46
2026-01-08 01:48:34,-45.7,4.57,-1.46
2026-01-08 01:48:34,-45.7,4.57,-1.46
2026-01-08 01:48:34,-45.7,4.57,-1.46
2026-01-08 01:49:01,-49,4.55,-1.46
2026-01-08 01:49:01,-49,4.55,-1.46
2026-01-08 01:49:01,-49,4.55,-1.46
2026-01-08 01:49:27,-46.8,4.54,-1.46
2026-01-08 01:49:27,-46.8,4.54,-1.46
2026-01-08 01:49:27,-46.8,4.54,-1.46
2026-01-08 01:49:53,-48.1,4.57,-1.46
2026-01-08 01:49:53,-48.1,4.57,-1.46
2026-01-08 01:49:53,-48.1,4.57,-1.46
2026-01-08 01:50:19,-48.8,4.55,-1.47
2026-01-08 01:50:19,-48.8,4.55,-1.47
2026-01-08 01:50:19,-48.8,4.55,-1.47
2026-01-08 01:50:45,-47.5,4.56,-1.47
2026-01-08 01:50:45,-47.5,4.56,-1.47
2026-01-08 01:51:11,-48.8,4.55,-1.47
2026-01-08 01:51:11,-48.8,4.55,-1.47
2026-01-08 01:51:11,-48.8,4.55,-1.47
2026-01-08 01:51:37,-47.5,4.56,-1.47
2026-01-08 01:51:37,-47.5,4.56,-1.47
2026-01-08 01:51:37,-47.5,4.56,-1.47
2026-01-08 01:52:04,-50.9,4.52,-1.47
2026-01-08 01:52:04,-50.9,4.52,-1.47
2026-01-08 01:52:30,-50.1,4.55,-1.47
2026-01-08 01:52:30,-50.1,4.55,-1.47
2026-01-08 01:52:30,-50.1,4.55,-1.47
2026-01-08 01:52:56,-49.8,4.53,-1.47
2026-01-08 01:52:56,-49.8,4.53,-1.47
2026-01-08 01:52:56,-49.8,4.53,-1.47
2026-01-08 01:53:22,-51.5,4.53,-1.47
2026-01-08 01:53:22,-51.5,4.53,-1.47
2026-01-08 01:53:22,-51.5,4.53,-1.47
2026-01-08 01:53:48,-48.9,4.54,-1.48
2026-01-08 01:53:48,-48.9,4.54,-1.48
2026-01-08 01:53:48,-48.9,4.54,-1.48
2026-01-08 01:54:14,-50.7,4.53,-1.48
2026-01-08 01:54:14,-50.7,4.53,-1.48
2026-01-08 01:54:14,-50.7,4.53,-1.48
2026-01-08 01:54:41,-50,4.54,-1.48
2026-01-08 01:54:41,-50,4.54,-1.48
2026-01-08 01:54:41,-50,4.54,-1.48
2026-01-08 01:55:07,-49.7,4.54,-1.48
2026-01-08 01:55:07,-49.7,4.54,-1.48
2026-01-08 01:55:07,-49.7,4.54,-1.48
2026-01-08 01:55:33,-51.1,4.52,-1.48
2026-01-08 01:55:33,-51.1,4.52,-1.48
2026-01-08 01:55:33,-51.1,4.52,-1.48
2026-01-08 01:55:59,-51.2,4.53,-1.48
2026-01-08 01:55:59,-51.2,4.53,-1.48
2026-01-08 01:56:25,-51.2,4.53,-1.48
2026-01-08 01:56:25,-51.2,4.53,-1.48
2026-01-08 01:56:25,-51.2,4.53,-1.48
2026-01-08 01:56:51,-51.4,4.53,-1.48
2026-01-08 01:56:51,-51.4,4.53,-1.48
2026-01-08 01:56:51,-51.4,4.53,-1.48
2026-01-08 01:57:17,-51.5,4.52,-1.49
2026-01-08 01:57:17,-51.5,4.52,-1.49
2026-01-08 01:57:17,-51.5,4.52,-1.49
2026-01-08 01:57:44,-51.1,4.51,-1.49
2026-01-08 01:57:44,-51.1,4.51,-1.49
2026-01-08 01:57:44,-51.1,4.51,-1.49
2026-01-08 01:58:10,-51.3,4.53,-1.49
2026-01-08 01:58:10,-51.3,4.53,-1.49
2026-01-08 01:58:10,-51.3,4.53,-1.49
2026-01-08 01:58:36,-51.2,4.53,-1.49
2026-01-08 01:58:36,-51.2,4.53,-1.49
2026-01-08 01:58:36,-51.2,4.53,-1.49
2026-01-08 01:59:02,-51.6,4.53,-1.49
2026-01-08 01:59:02,-51.6,4.53,-1.49
2026-01-08 01:59:02,-51.6,4.53,-1.49
2026-01-08 01:59:28,-50.9,4.53,-1.49
2026-01-08 01:59:28,-50.9,4.53,-1.49
2026-01-08 01:59:28,-50.9,4.53,-1.49
2026-01-08 01:59:54,-50.8,4.53,-1.49
2026-01-08 01:59:54,-50.8,4.53,-1.49
2026-01-08 01:59:54,-50.8,4.53,-1.49
2026-01-08 02:00:20,-50.7,4.53,-1.49
2026-01-08 02:00:20,-50.7,4.53,-1.49
2026-01-08 02:00:20,-50.7,4.53,-1.49
2026-01-08 02:00:47,-50,4.54,-1.50
2026-01-08 02:00:47,-50,4.54,-1.50
2026-01-08 02:00:47,-50,4.54,-1.50
2026-01-08 02:01:13,-49.3,4.54,-1.50
2026-01-08 02:01:13,-49.3,4.54,-1.50
2026-01-08 02:01:13,-49.3,4.54,-1.50
2026-01-08 02:01:39,-49.1,4.53,-1.50
2026-01-08 02:01:39,-49.1,4.53,-1.50
2026-01-08 02:01:39,-49.1,4.53,-1.50
2026-01-08 02:02:05,-50.6,4.53,-1.50
2026-01-08 02:02:05,-50.6,4.53,-1.50
